id,url,name,website,people_count,senior_people_count,emails_count,personal_emails_count,phones_count,addresses_count,investors_count,clients_count,partners_count,changes_count,people_changes_count,contact_changes_count,description_short
30900718,https://www.aihitdata.com/company/01D781EE/gwynnespeed/overview,GwynneSpeed,gwynnespeed.co.uk,1,1,1,0,0,2,0,0,0,57,1,9,GwynneSpeed Ltd operates a Rally Driving School on the Gloucestershire Wiltshire border in the heart of the Cotswold Water Park offering Rally Experience Days to members of the public aged just 10+!
35506199,https://www.aihitdata.com/company/021DC817/berocloud/overview,beroCloud,berocloud.gr,0,0,0,0,0,0,0,0,0,7,0,0,Joomla! - the dynamic portal engine and content management system
34416909,https://www.aihitdata.com/company/020D290D/sanghera-consulting/overview,Sanghera Consulting,sangheraconsulting.co.uk,1,1,1,0,1,3,0,0,0,68,10,12,"Working with corporate and business-units to deliver legislative and corporate strategies. We strive to ensure your vision is translated into quantifiable solutions, delivered to engage your customer and transfer the knowledge to your staff so they"
17006283,https://www.aihitdata.com/company/01037ECB/alang-hydraulic/overview,Alang Hydraulic,alanghydraulic.com,0,0,1,0,1,2,0,0,0,28,0,4,Alang Hydraulic Is sub division of Unitech Marine supply developed specifically to respond all kind of hydraulic equipment inquiry...  Its our hard work and perfection that we are ahead in ship spare supply. We have the ability to spot the equipment
32172415,https://www.aihitdata.com/company/01EAE97F/harbor-cross-construction/overview,Harbor Cross Construction,harborcrossinc.com,0,0,0,0,1,0,0,0,0,0,0,0,"Details and craftsmanship matter, especially when it comes to home remodeling and design. Harbor Cross places a huge emphasis on creating unique kitchen and bath designs that are beautiful, functional and affordable...  Harbor Cross Construction I"
13718292,https://www.aihitdata.com/company/00D15314/boatwraps-co-uk/overview,boatwraps.co.uk,boatwraps.co.uk,0,0,0,0,0,1,0,0,0,19,0,2,"If you are seeing this page instead of your website, please contact your hosting provider as there is a problem with your website."
15030334,https://www.aihitdata.com/company/00E5583E/product-house-com/overview,product-house.com,product-house.com,0,0,0,0,0,0,0,0,0,33,0,0,"Product品 is the brain child of American Artists Najee Redd and Michael ""Dos"" Tousana."
38819031,https://www.aihitdata.com/company/025054D7/sperotto-spa/overview,Sperotto SpA,sperotto-spa.com,0,0,1,0,1,1,0,0,0,0,0,0,"Sperotto has been one of the worldwide leading Companies in the supply of turn-key projects for poultry equipment and livestock. We manufacture prefabricated poultry houses and sheds for livestock...  We design, produce and test prefabricated"
22546650,https://www.aihitdata.com/company/015808DA/baycreative/overview,BayCreative,baycreative.com,16,2,3,2,4,1,0,1,0,151,27,5,BayCreative is your single source for B2B marketing expertise. From first strategy to creative through final execution we're with you every step of the way...  We start with understanding the role marketing needs to play for your company. Then we
8971676,https://www.aihitdata.com/company/0088E59C/syndal-pharmacy/overview,Syndal Pharmacy,syndalpharmacy.com.au,0,0,1,0,1,0,0,0,0,8,0,0,"Syndal Pharmacy is a community based pharmacy specialising in aged care and nursing home services. There are three full time pharmacists, including one trainee pharmacist, two qualified pharmacist technicians and as well as three well-trained"
38326326,https://www.aihitdata.com/company/0248D036/21-degrees-hugh-s-heating/overview,21 Degrees Hugh's Heating,21degreeshughsheating.ca,0,0,0,0,2,0,0,0,0,0,0,0,"Yes. We work on anything heating or air conditioning-related and we always get it fixed right. If it has to be replaced, we'll tell you. Remember, the problem you are having may be a first for you, but we see these things every day. You are in good"
23378777,https://www.aihitdata.com/company/0164BB59/ashirwad-grc/overview,Ashirwad GRC,ashirwadgrc.com,0,0,2,0,2,0,0,0,0,129,0,0,"Ashirwad GRC is a privately owned company, our management team remains personally involved in overseeing every project from concept to completion. Founded over years ago, Ashirwad GRC has successfully completed a huge number of projects around India,"
30044554,https://www.aihitdata.com/company/01CA718A/voipphonesystems-mobi/overview,voipphonesystems.mobi,voipphonesystems.mobi,0,0,0,0,0,0,0,0,0,60,0,10,"This is the default welcome page used to test the correct operation of the Apache2 server after installation on Ubuntu systems. It is based on the equivalent page on Debian, from which the Ubuntu Apache packaging is derived. If you can read this"
39329727,https://www.aihitdata.com/company/02581FBF/thesousvidefoodcompany/overview,thesousvidefoodcompany,thesousvidefoodcompany.co.uk,0,0,1,0,0,2,0,0,0,6,0,4,"The sous vide food company is our new brand. Its all about sous vide…grubworkz does all the hard work!...  We pride ourselves on using the best ingredients we can find, making hand crafted products with care and attention to every detail...  Sous"
17217698,https://www.aihitdata.com/company/0106B8A2/just-music/overview,Just Music,firstjustmusic.com,0,0,1,0,1,0,0,0,0,2,0,0,"Just Music Studio was founded in 1990 in Thornhill, Ontario and has become popular for his versatility to teach any style of music desired by students, and by its success to build confidence, stage presentation and love of music. Music lessons"
6268696,https://www.aihitdata.com/company/005FA718/dr-oberhofer-com/overview,dr-oberhofer.com,dr-oberhofer.com,0,0,0,0,0,0,0,0,0,3,0,0,
15948945,https://www.aihitdata.com/company/00F35C91/grace-lutheran-church/overview,Grace Lutheran Church,grace-lutheran.com,10,3,10,6,2,1,0,0,0,245,28,18,"Member Connect [Coming Soon!] is our online member directory, church members share family photos, contact information, social media links, and we also provide a member skills and business directory...  Grace is a community of believers focused on"
7170843,https://www.aihitdata.com/company/006D6B1B/iqonz/overview,Iqonz,iqonz.com,0,0,2,0,1,0,0,0,0,32,0,0,"New and creative ideas coupled with quality services have the potential to conquer the daily evolving needs of the masses. With its strategy to identify and serve the core needs of various clientele. Iqonz specializes in Software & Web Designing,"
15564203,https://www.aihitdata.com/company/00ED7DAB/navona/overview,NAVONA,navona.co.za,1,0,2,1,1,0,0,0,0,2,0,0,
25074971,https://www.aihitdata.com/company/017E9D1B/soul-dynamics/overview,Soul Dynamics,souldynamics.org.uk,2,0,2,2,0,1,0,0,0,0,0,0,
39367568,https://www.aihitdata.com/company/0258B390/comsenz/overview,Comsenz,zh-pk.com,0,0,1,0,0,0,0,0,0,2,0,0,
7463792,https://www.aihitdata.com/company/0071E370/strong/overview,Strong,locksmithstrongsvilleohio.com,0,0,0,0,1,1,0,0,0,6,0,0,"Strong Locksmith is your 24 hour a day, 7 days a week, 365 days a year mobile locksmith solution in Strongsville, OH. We can come out to your home, work, or vehicle and help you with any locksmith service in and around Strongsville, OH. We offer"
28873317,https://www.aihitdata.com/company/01B89265/learnison/overview,Learnison,learnison.com,0,0,0,0,0,0,0,0,0,12,0,0,"Our team is made up of a group of Higher Education professionals with expertise in developing innovative programs, curriculum design and information technology. Brought together by a common passion for leveraging advanced technology and learning"
24276955,https://www.aihitdata.com/company/01726FDB/carol-lawrence-school-of-dance/overview,Carol Lawrence School of Dance,carollawrenceschoolofdance.net,1,0,1,0,2,1,0,0,0,21,1,5,Successful Year In Working With Your Children! We Are A Family Oriented Dance Studio & Pride Ourselves In The Dance Family That Has Been Formed With Our Parents & Children.
18544123,https://www.aihitdata.com/company/011AF5FB/merchant-funding/overview,Merchant Funding,smoothmerchantfunding.com,0,0,0,0,0,0,0,0,0,36,0,0,
35299857,https://www.aihitdata.com/company/021AA211/ipex-mechanical/overview,ipex Mechanical,ipexmechanical.com,0,0,1,0,2,1,0,0,0,5,0,0,"IPEX MECH. is a renowned fire sprinkler company serving across the British Columbia. We provide satisfaction to our clients because we are reputable and reliable. We are specialized in residential, Commercial and industrial standards...  With over 8"
6710387,https://www.aihitdata.com/company/00666473/givens-international-drilling-supplies/overview,Givens International Drilling Supplies,givensinternational.com,5,1,1,0,2,3,0,0,0,71,0,5,Givens International Drilling Supplies was founded in 1994 by Susie Givens. Susie began working in the drilling industry for a bit and drill steel manufacturer while she was still in high school and has continued working in the industry ever since.
36699397,https://www.aihitdata.com/company/022FFD05/jaycraft/overview,JayCraft,jaycraft.co.uk,2,2,1,0,2,4,0,0,0,67,0,2,JayCraft are specialists in the construction and installation of central commercial kitchens for large-scale commercial food preparation facilities and restaurant chains. We have contracts with many household names and are well known for our
26024872,https://www.aihitdata.com/company/018D1BA8/yottainfosys/overview,YottaInfosys,yottainfosys.com,0,0,1,0,1,0,0,0,0,46,0,17,YottaInfosys is a consulting company offers IT support services from medium to large organizations. Our Consultants delivers the top talent and solutions to accelerate our customers success forever. We work as your technology partner to transform
13934923,https://www.aihitdata.com/company/00D4A14B/liberty-ophthalmology/overview,Liberty Ophthalmology,libertyophthalmology.com,0,0,0,0,2,0,0,0,0,28,0,0,We look forward to having you join the growing community of satisfied patients of Liberty Ophthalmology.
10569731,https://www.aihitdata.com/company/00A14803/mitigator/overview,Mitigator,mitigator.net,1,0,1,0,1,0,0,0,0,77,3,5,I am writing this testimonial in regards to the Mitigator product. It has proven to be the only bug bite medication to provide immediate relief for my children. My family and I live in Florida and as you well know constantly fight ants and
36983519,https://www.aihitdata.com/company/023452DF/özbek-stone-house-hotel/overview,Özbek Stone House Hotel,ozbekstonehouse.com,0,0,1,0,2,0,0,0,0,0,0,0,"Özbek Stone House Hotel is a boutique cave hotel located in the heart of charming Cappadocia, just 200 m. from Goreme town center and 1 km. to Goreme Open Air Museum - a UNESCO World Heritage Site. Staying in a stone house hotel is one of the most"
38188388,https://www.aihitdata.com/company/0246B564/aos/overview,AOS,aosservice.com,0,0,1,0,2,1,0,0,0,9,0,0,"Automated Office Systems is the locally owned copier and printer provider for Charlottesville, Virginia and the surrounding areas. Call us today and we can assist you in selecting the right choice for your business needs (434) 979-0790...  For"
23127785,https://www.aihitdata.com/company/0160E6E9/swedan-investment-management/overview,Swedan Investment Management,swedaninvestment.com,0,0,1,0,0,0,0,0,0,70,0,0,"This website may contain links to other websites, such as to EDGAR for SEC filings. Such linked websites are not under the control of the Fund and the Fund is not responsible for the contents of any linked website or any link contained in a linked"
11919713,https://www.aihitdata.com/company/00B5E161/www-jjtaylor-com/overview,www.jjtaylor.com,jjtaylor.com,8,6,0,0,3,3,0,0,0,57,18,0,"J.J. Taylor Companies, Inc., operates in a shared services model; providing administrative and specialist support to the company's divisions in the areas of finance, accounting, information technology, human resources and training. The Jupiter office"
18824516,https://www.aihitdata.com/company/011F3D44/carmen-su-s-cakes/overview,Carmen Su's Cakes,carmensuscakes.com,0,0,1,0,0,0,0,0,0,52,0,0,"Are you looking for a unique, custom cake? I specialize in creative, artistic, custom-design cakes that are as delicious as they look or any special day. I am a cake decorator and skilled sugar artist. I take pride in being a perfectionist so you get"
38691139,https://www.aihitdata.com/company/024E6143/nainteam/overview,Nainteam,nain-team.com,0,0,0,0,0,0,0,0,0,4,0,0,"We are innovators and we want you to become an innovator too. We mix our knowledge, experience and passion to transform your dream into reality. If you have a project, we have the solution. We have all the necessary tools to help you to build your"
37228119,https://www.aihitdata.com/company/02380E57/long-and-the-short-of-it/overview,Long and The Short of It,thelongtheshortofit.wordpress.com,2,0,1,0,2,0,0,0,0,0,0,0,"Not everyone can afford an in-house marketing team and consultants can often make things more complicated than they need to be. Years of working in and with small businesses has taught us the importance of practical, results driven marketing that is"
